"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"A1C","E133412","OTHER SPECIFIED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133413","OTHER SPECIFIED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133419","OTHER SPECIFIED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133491","OTHER SPECIFIED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133492","OTHER SPECIFIED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133493","OTHER SPECIFIED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133499","OTHER SPECIFIED DIABETES MELLITUS WITH SEVERE NONPROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133511","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133512","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133513","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133519","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133521","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133522","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133523","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133529","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT INVOLVING THE MACULA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133531","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133532","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133533","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133539","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH TRACTION RETINAL DETACHMENT NOT INVOLVING THE MACULA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133541","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133542","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133543","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133549","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITH COMBINED TRACTION RETINAL DETACHMENT AND RHEGMATOGENOUS RETINAL DETACHMENT, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133551","OTHER SPECIFIED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133552","OTHER SPECIFIED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133553","OTHER SPECIFIED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133559","OTHER SPECIFIED DIABETES MELLITUS WITH STABLE PROLIFERATIVE DIABETIC RETINOPATHY, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*MELLITUS.*STABLE; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133591","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, RIGHT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133592","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133593","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*RETINOPATHY"
"A1C","E133599","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*RETINOPATHY"
"A1C","E1336","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC CATARACT","DIABETES; DIABETES.*MELLITUS"
"A1C","E1337X1","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, RIGHT EYE","DIABETES; DIABETES.*MELLITUS"
"A1C","E1337X2","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, LEFT EYE","DIABETES; DIABETES.*MELLITUS"
"A1C","E1337X3","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, BILATERAL","DIABETES; DIABETES.*MELLITUS"
"A1C","E1337X9","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, UNSPECIFIED EYE","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","E1339","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER DIABETIC OPHTHALMIC COMPLICATION","DIABETES; DIABETES.*MELLITUS"
"A1C","E1340","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC NEUROPATHY, UNSPECIFIED","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*NEUROPATHY"
"A1C","E1341","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MONONEUROPATHY","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*NEUROPATHY"
"A1C","E1342","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC POLYNEUROPATHY","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*NEUROPATHY"
"A1C","E1343","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC AUTONOMIC (POLY)NEUROPATHY","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*NEUROPATHY"
"A1C","E1344","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC AMYOTROPHY","DIABETES; DIABETES.*MELLITUS"
"A1C","E1349","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER DIABETIC NEUROLOGICAL COMPLICATION","DIABETES; DIABETES.*MELLITUS"
"A1C","E1351","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITHOUT GANGRENE","DIABETES; DIABETES.*MELLITUS"
"A1C","E1352","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITH GANGRENE","DIABETES; DIABETES.*MELLITUS"
"A1C","E1359","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER CIRCULATORY COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E13610","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC NEUROPATHIC ARTHROPATHY","DIABETES; DIABETES.*MELLITUS"
"A1C","E13618","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER DIABETIC ARTHROPATHY","DIABETES; DIABETES.*MELLITUS"
"A1C","E13620","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC DERMATITIS","DIABETES; DIABETES.*MELLITUS"
"A1C","E13621","OTHER SPECIFIED DIABETES MELLITUS WITH FOOT ULCER","DIABETES; DIABETES.*MELLITUS"
"A1C","E13622","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER SKIN ULCER","DIABETES; DIABETES.*MELLITUS"
"A1C","E13628","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER SKIN COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E13630","OTHER SPECIFIED DIABETES MELLITUS WITH PERIODONTAL DISEASE","DIABETES; DIABETES.*MELLITUS"
"A1C","E13638","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER ORAL COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E13641","OTHER SPECIFIED DIABETES MELLITUS WITH HYPOGLYCEMIA WITH COMA","DIABETES; DIABETES.*MELLITUS"
"A1C","E13649","OTHER SPECIFIED DIABETES MELLITUS WITH HYPOGLYCEMIA WITHOUT COMA","DIABETES; DIABETES.*MELLITUS"
"A1C","E1365","OTHER SPECIFIED DIABETES MELLITUS WITH HYPERGLYCEMIA","DIABETES; HYPERGLYCEMIA; DIABETES.*MELLITUS"
"A1C","E1369","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER SPECIFIED COMPLICATION","DIABETES; DIABETES.*MELLITUS"
"A1C","E138","OTHER SPECIFIED DIABETES MELLITUS WITH UNSPECIFIED COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E139","OTHER SPECIFIED DIABETES MELLITUS WITHOUT COMPLICATIONS","DIABETES; DIABETES.*MELLITUS; DIABETES.*WITH.*COMPLICATIONS; DIABETES.*WITHOUT.*COMPLICATIONS"
"A1C","E232","DIABETES INSIPIDUS","DIABETES"
"A1C","E34322","INSULIN-LIKE GROWTH FACTOR-1 (IGF-1) RESISTANCE","INSULIN.*RESISTANCE"
"A1C","E88810","METABOLIC SYNDROME","METABOLIC.*SYNDROME"
"A1C","E88811","INSULIN RESISTANCE SYNDROME, TYPE A","INSULIN.*RESISTANCE; INSULIN.*RESISTANCE.*SYNDROME"
"A1C","E88818","OTHER INSULIN RESISTANCE","INSULIN.*RESISTANCE"
"A1C","E88819","INSULIN RESISTANCE, UNSPECIFIED","INSULIN.*RESISTANCE"
"A1C","N251","NEPHROGENIC DIABETES INSIPIDUS","DIABETES"
"A1C","O24011","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, FIRST TRIMESTER","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","O24012","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, SECOND TRIMESTER","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","O24013","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, THIRD TRIMESTER","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","O24019","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*1.*DIABETES.*UNSPECIFIED"
"A1C","O2402","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN CHILDBIRTH","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","O2403","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN THE PUERPERIUM","DIABETES; TYPE.*1.*DIABETES; DIABETES.*MELLITUS; TYPE.*1.*DIABETES.*MELLITUS"
"A1C","O24111","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, FIRST TRIMESTER","DIABETES; TYPE.*2.*DIABETES; DIABETES.*MELLITUS; TYPE.*2.*DIABETES.*MELLITUS"
"A1C","O24112","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, SECOND TRIMESTER","DIABETES; TYPE.*2.*DIABETES; DIABETES.*MELLITUS; TYPE.*2.*DIABETES.*MELLITUS"
"A1C","O24113","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, THIRD TRIMESTER","DIABETES; TYPE.*2.*DIABETES; DIABETES.*MELLITUS; TYPE.*2.*DIABETES.*MELLITUS"
"A1C","O24119","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES; TYPE.*2.*DIABETES; DIABETES.*MELLITUS; TYPE.*2.*DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED; TYPE.*2.*DIABETES.*UNSPECIFIED"
"A1C","O2412","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN CHILDBIRTH","DIABETES; TYPE.*2.*DIABETES; DIABETES.*MELLITUS; TYPE.*2.*DIABETES.*MELLITUS"
"A1C","O2413","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN THE PUERPERIUM","DIABETES; TYPE.*2.*DIABETES; DIABETES.*MELLITUS; TYPE.*2.*DIABETES.*MELLITUS"
"A1C","O24311","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24312","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24313","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24319","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","O2432","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN CHILDBIRTH","DIABETES; DIABETES.*MELLITUS"
"A1C","O2433","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN THE PUERPERIUM","DIABETES; DIABETES.*MELLITUS"
"A1C","O24410","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, DIET CONTROLLED","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24414","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, INSULIN CONTROLLED","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24415","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24419","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED CONTROL","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","O24420","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, DIET CONTROLLED","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24424","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, INSULIN CONTROLLED","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24425","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24429","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, UNSPECIFIED CONTROL","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","O24430","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, DIET CONTROLLED","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24434","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, INSULIN CONTROLLED","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24435","GESTATIONAL DIABETES MELLITUS IN PUERPERIUM, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS"
"A1C","O24439","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, UNSPECIFIED CONTROL","DIABETES; GESTATIONAL.*DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","O24811","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24812","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24813","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24819","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","O2482","OTHER PRE-EXISTING DIABETES MELLITUS IN CHILDBIRTH","DIABETES; DIABETES.*MELLITUS"
"A1C","O2483","OTHER PRE-EXISTING DIABETES MELLITUS IN THE PUERPERIUM","DIABETES; DIABETES.*MELLITUS"
"A1C","O24911","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24912","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24913","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES; DIABETES.*MELLITUS"
"A1C","O24919","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES; DIABETES.*MELLITUS; DIABETES.*UNSPECIFIED"
"A1C","O2492","UNSPECIFIED DIABETES MELLITUS IN CHILDBIRTH","DIABETES; DIABETES.*MELLITUS"
"A1C","O2493","UNSPECIFIED DIABETES MELLITUS IN THE PUERPERIUM","DIABETES; DIABETES.*MELLITUS"
"A1C","O99810","ABNORMAL GLUCOSE COMPLICATING PREGNANCY","ABNORMAL.*GLUCOSE"
"A1C","O99814","ABNORMAL GLUCOSE COMPLICATING CHILDBIRTH","ABNORMAL.*GLUCOSE"
"A1C","O99815","ABNORMAL GLUCOSE COMPLICATING THE PUERPERIUM","ABNORMAL.*GLUCOSE"
"A1C","P700","SYNDROME OF INFANT OF MOTHER WITH GESTATIONAL DIABETES","DIABETES; GESTATIONAL.*DIABETES"
"A1C","P702","NEONATAL DIABETES MELLITUS","DIABETES; DIABETES.*MELLITUS"
"A1C","R7302","IMPAIRED GLUCOSE TOLERANCE (ORAL)","IMPAIRED.*GLUCOSE.*TOLERANCE"
"A1C","R7303","PREDIABETES","DIABETES; PREDIABETES; PREDIABETES"
"A1C","R7309","OTHER ABNORMAL GLUCOSE","ABNORMAL.*GLUCOSE"
"A1C","R739","HYPERGLYCEMIA, UNSPECIFIED","HYPERGLYCEMIA; HYPERGLYCEMIA.*UNSPECIFIED"
"A1C","Z131","ENCOUNTER FOR SCREENING FOR DIABETES MELLITUS","DIABETES; DIABETES.*MELLITUS"
"A1C","Z833","FAMILY HISTORY OF DIABETES MELLITUS","DIABETES; DIABETES.*MELLITUS"
"A1C","Z8632","PERSONAL HISTORY OF GESTATIONAL DIABETES","DIABETES; GESTATIONAL.*DIABETES"
"ALB","E860","DEHYDRATION","DEHYDRATION"
"ALB","P741","DEHYDRATION OF NEWBORN","DEHYDRATION"
"BMI","E6601","MORBID (SEVERE) OBESITY DUE TO EXCESS CALORIES","OBESITY; MORBID.*OBESITY; SEVERE.*OBESITY; OBESITY.*DUE.*TO.*EXCESS.*CALORIES"
"BMI","E6609","OTHER OBESITY DUE TO EXCESS CALORIES","OBESITY; OBESITY.*DUE.*TO.*EXCESS.*CALORIES"
"BMI","E661","DRUG-INDUCED OBESITY","OBESITY"
"BMI","E662","MORBID (SEVERE) OBESITY WITH ALVEOLAR HYPOVENTILATION","OBESITY; MORBID.*OBESITY; SEVERE.*OBESITY"
"BMI","E663","OVERWEIGHT","OVERWEIGHT"
"BMI","E66811","OBESITY, CLASS 1","OBESITY"
"BMI","E66812","OBESITY, CLASS 2","OBESITY"
"BMI","E66813","OBESITY, CLASS 3","OBESITY"
"BMI","E6689","OTHER OBESITY NOT ELSEWHERE CLASSIFIED","OBESITY"
"BMI","E669","OBESITY, UNSPECIFIED","OBESITY"
"BMI","E8882","OBESITY DUE TO DISRUPTION OF MC4R PATHWAY","OBESITY"
"BMI","I110","HYPERTENSIVE HEART DISEASE WITH HEART FAILURE","WITH.*HEART.*FAILURE"
"BMI","I119","HYPERTENSIVE HEART DISEASE WITHOUT HEART FAILURE","WITH.*HEART.*FAILURE"
"BMI","I130","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITH HEART FAILURE AND STAGE 1 THROUGH STAGE 4 CHRONIC KIDNEY DISEASE, OR UNSPECIFIED CHRONIC KIDNEY DISEASE","WITH.*HEART.*FAILURE"
"BMI","I1310","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITHOUT HEART FAILURE, WITH STAGE 1 THROUGH STAGE 4 CHRONIC KIDNEY DISEASE, OR UNSPECIFIED CHRONIC KIDNEY DISEASE","WITH.*HEART.*FAILURE"
"BMI","I1311","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITHOUT HEART FAILURE, WITH STAGE 5 CHRONIC KIDNEY DISEASE, OR END STAGE RENAL DISEASE","WITH.*HEART.*FAILURE"
"BMI","I132","HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE WITH HEART FAILURE AND WITH STAGE 5 CHRONIC KIDNEY DISEASE, OR END STAGE RENAL DISEASE","WITH.*HEART.*FAILURE"
"BMI","O2600","EXCESSIVE WEIGHT GAIN IN PREGNANCY, UNSPECIFIED TRIMESTER","EXCESSIVE.*WEIGHT; EXCESSIVE.*WEIGHT.*GAIN; EXCESS.*WEIGHT; EXCESSIVE.*WEIGHT.*UNSPECIFIED"
"BMI","O2601","EXCESSIVE WEIGHT GAIN IN PREGNANCY, FIRST TRIMESTER","EXCESSIVE.*WEIGHT; EXCESSIVE.*WEIGHT.*GAIN; EXCESS.*WEIGHT"
"BMI","O2602","EXCESSIVE WEIGHT GAIN IN PREGNANCY, SECOND TRIMESTER","EXCESSIVE.*WEIGHT; EXCESSIVE.*WEIGHT.*GAIN; EXCESS.*WEIGHT"
"BMI","O2603","EXCESSIVE WEIGHT GAIN IN PREGNANCY, THIRD TRIMESTER","EXCESSIVE.*WEIGHT; EXCESSIVE.*WEIGHT.*GAIN; EXCESS.*WEIGHT"
"BMI","O99210","OBESITY COMPLICATING PREGNANCY, UNSPECIFIED TRIMESTER","OBESITY"
"BMI","O99211","OBESITY COMPLICATING PREGNANCY, FIRST TRIMESTER","OBESITY"
"BMI","O99212","OBESITY COMPLICATING PREGNANCY, SECOND TRIMESTER","OBESITY"
"BMI","O99213","OBESITY COMPLICATING PREGNANCY, THIRD TRIMESTER","OBESITY"
"BMI","O99214","OBESITY COMPLICATING CHILDBIRTH","OBESITY"
"BMI","O99215","OBESITY COMPLICATING THE PUERPERIUM","OBESITY"
