"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_nocontext"
"A1C","E133592","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, LEFT EYE","DIABETES.*MELLITUS; DIABETES; DIABETIC.*RETINOPATHY; DIABETIC"
"A1C","E133593","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, BILATERAL","DIABETES.*MELLITUS; DIABETES; DIABETIC.*RETINOPATHY; DIABETIC"
"A1C","E133599","OTHER SPECIFIED DIABETES MELLITUS WITH PROLIFERATIVE DIABETIC RETINOPATHY WITHOUT MACULAR EDEMA, UNSPECIFIED EYE","DIABETES.*MELLITUS; DIABETES; DIABETIC.*RETINOPATHY; DIABETIC"
"A1C","E1336","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC CATARACT","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1337X1","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, RIGHT EYE","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1337X2","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, LEFT EYE","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1337X3","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, BILATERAL","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1337X9","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MACULAR EDEMA, RESOLVED FOLLOWING TREATMENT, UNSPECIFIED EYE","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1339","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER DIABETIC OPHTHALMIC COMPLICATION","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1340","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC NEUROPATHY, UNSPECIFIED","DIABETES.*MELLITUS; DIABETES; DIABETIC.*NEUROPATHY; DIABETIC"
"A1C","E1341","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC MONONEUROPATHY","DIABETES.*MELLITUS; DIABETES; DIABETIC.*NEUROPATHY; DIABETIC"
"A1C","E1342","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC POLYNEUROPATHY","DIABETES.*MELLITUS; DIABETES; DIABETIC.*NEUROPATHY; DIABETIC"
"A1C","E1343","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC AUTONOMIC (POLY)NEUROPATHY","DIABETES.*MELLITUS; DIABETES; DIABETIC.*NEUROPATHY; DIABETIC"
"A1C","E1344","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC AMYOTROPHY","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1349","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER DIABETIC NEUROLOGICAL COMPLICATION","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1351","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITHOUT GANGRENE","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1352","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC PERIPHERAL ANGIOPATHY WITH GANGRENE","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E1359","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER CIRCULATORY COMPLICATIONS","DIABETES.*MELLITUS; DIABETES; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E13610","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC NEUROPATHIC ARTHROPATHY","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E13618","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER DIABETIC ARTHROPATHY","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E13620","OTHER SPECIFIED DIABETES MELLITUS WITH DIABETIC DERMATITIS","DIABETES.*MELLITUS; DIABETES; DIABETIC"
"A1C","E13621","OTHER SPECIFIED DIABETES MELLITUS WITH FOOT ULCER","DIABETES.*MELLITUS; DIABETES"
"A1C","E13622","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER SKIN ULCER","DIABETES.*MELLITUS; DIABETES"
"A1C","E13628","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER SKIN COMPLICATIONS","DIABETES.*MELLITUS; DIABETES; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E13630","OTHER SPECIFIED DIABETES MELLITUS WITH PERIODONTAL DISEASE","DIABETES.*MELLITUS; DIABETES"
"A1C","E13638","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER ORAL COMPLICATIONS","DIABETES.*MELLITUS; DIABETES; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E13641","OTHER SPECIFIED DIABETES MELLITUS WITH HYPOGLYCEMIA WITH COMA","DIABETES.*MELLITUS; DIABETES"
"A1C","E13649","OTHER SPECIFIED DIABETES MELLITUS WITH HYPOGLYCEMIA WITHOUT COMA","DIABETES.*MELLITUS; DIABETES"
"A1C","E1365","OTHER SPECIFIED DIABETES MELLITUS WITH HYPERGLYCEMIA","DIABETES.*MELLITUS; HYPERGLYCEMIA; DIABETES"
"A1C","E1369","OTHER SPECIFIED DIABETES MELLITUS WITH OTHER SPECIFIED COMPLICATION","DIABETES.*MELLITUS; DIABETES"
"A1C","E138","OTHER SPECIFIED DIABETES MELLITUS WITH UNSPECIFIED COMPLICATIONS","DIABETES.*MELLITUS; DIABETES; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E139","OTHER SPECIFIED DIABETES MELLITUS WITHOUT COMPLICATIONS","DIABETES.*MELLITUS; DIABETES; DIABETES.*WITH.*COMPLICATIONS"
"A1C","E15","NONDIABETIC HYPOGLYCEMIC COMA","DIABETIC"
"A1C","E232","DIABETES INSIPIDUS","DIABETES"
"A1C","H3520","OTHER NON-DIABETIC PROLIFERATIVE RETINOPATHY, UNSPECIFIED EYE","DIABETIC.*RETINOPATHY; DIABETIC"
"A1C","H3521","OTHER NON-DIABETIC PROLIFERATIVE RETINOPATHY, RIGHT EYE","DIABETIC.*RETINOPATHY; DIABETIC"
"A1C","H3522","OTHER NON-DIABETIC PROLIFERATIVE RETINOPATHY, LEFT EYE","DIABETIC.*RETINOPATHY; DIABETIC"
"A1C","H3523","OTHER NON-DIABETIC PROLIFERATIVE RETINOPATHY, BILATERAL","DIABETIC.*RETINOPATHY; DIABETIC"
"A1C","N251","NEPHROGENIC DIABETES INSIPIDUS","DIABETES"
"A1C","O24011","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, FIRST TRIMESTER","DIABETES.*MELLITUS; TYPE.*1.*DIABETES; DIABETES"
"A1C","O24012","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS; TYPE.*1.*DIABETES; DIABETES"
"A1C","O24013","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS; TYPE.*1.*DIABETES; DIABETES"
"A1C","O24019","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS; TYPE.*1.*DIABETES; DIABETES"
"A1C","O2402","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN CHILDBIRTH","DIABETES.*MELLITUS; TYPE.*1.*DIABETES; DIABETES"
"A1C","O2403","PRE-EXISTING TYPE 1 DIABETES MELLITUS, IN THE PUERPERIUM","DIABETES.*MELLITUS; TYPE.*1.*DIABETES; DIABETES"
"A1C","O24111","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, FIRST TRIMESTER","DIABETES.*MELLITUS; TYPE.*2.*DIABETES; DIABETES"
"A1C","O24112","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS; TYPE.*2.*DIABETES; DIABETES"
"A1C","O24113","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS; TYPE.*2.*DIABETES; DIABETES"
"A1C","O24119","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS; TYPE.*2.*DIABETES; DIABETES"
"A1C","O2412","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN CHILDBIRTH","DIABETES.*MELLITUS; TYPE.*2.*DIABETES; DIABETES"
"A1C","O2413","PRE-EXISTING TYPE 2 DIABETES MELLITUS, IN THE PUERPERIUM","DIABETES.*MELLITUS; TYPE.*2.*DIABETES; DIABETES"
"A1C","O24311","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24312","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24313","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24319","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O2432","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN CHILDBIRTH","DIABETES.*MELLITUS; DIABETES"
"A1C","O2433","UNSPECIFIED PRE-EXISTING DIABETES MELLITUS IN THE PUERPERIUM","DIABETES.*MELLITUS; DIABETES"
"A1C","O24410","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, DIET CONTROLLED","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24414","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, INSULIN CONTROLLED","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24415","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24419","GESTATIONAL DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED CONTROL","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24420","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, DIET CONTROLLED","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24424","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, INSULIN CONTROLLED","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24425","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24429","GESTATIONAL DIABETES MELLITUS IN CHILDBIRTH, UNSPECIFIED CONTROL","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24430","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, DIET CONTROLLED","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24434","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, INSULIN CONTROLLED","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24435","GESTATIONAL DIABETES MELLITUS IN PUERPERIUM, CONTROLLED BY ORAL HYPOGLYCEMIC DRUGS","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24439","GESTATIONAL DIABETES MELLITUS IN THE PUERPERIUM, UNSPECIFIED CONTROL","DIABETES.*MELLITUS; DIABETES; GESTATIONAL.*DIABETES"
"A1C","O24811","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24812","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24813","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24819","OTHER PRE-EXISTING DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O2482","OTHER PRE-EXISTING DIABETES MELLITUS IN CHILDBIRTH","DIABETES.*MELLITUS; DIABETES"
"A1C","O2483","OTHER PRE-EXISTING DIABETES MELLITUS IN THE PUERPERIUM","DIABETES.*MELLITUS; DIABETES"
"A1C","O24911","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, FIRST TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24912","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, SECOND TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24913","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, THIRD TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O24919","UNSPECIFIED DIABETES MELLITUS IN PREGNANCY, UNSPECIFIED TRIMESTER","DIABETES.*MELLITUS; DIABETES"
"A1C","O2492","UNSPECIFIED DIABETES MELLITUS IN CHILDBIRTH","DIABETES.*MELLITUS; DIABETES"
"A1C","O2493","UNSPECIFIED DIABETES MELLITUS IN THE PUERPERIUM","DIABETES.*MELLITUS; DIABETES"
"A1C","P700","SYNDROME OF INFANT OF MOTHER WITH GESTATIONAL DIABETES","DIABETES; GESTATIONAL.*DIABETES"
"A1C","P701","SYNDROME OF INFANT OF A DIABETIC MOTHER","DIABETIC"
"A1C","P702","NEONATAL DIABETES MELLITUS","DIABETES.*MELLITUS; DIABETES"
"A1C","R7302","IMPAIRED GLUCOSE TOLERANCE (ORAL)","IMPAIRED.*GLUCOSE.*TOLERANCE"
"A1C","R7303","PREDIABETES","PREDIABETES; DIABETES; PREDIABETES"
"A1C","R739","HYPERGLYCEMIA, UNSPECIFIED","HYPERGLYCEMIA"
"A1C","T383X1A","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, ACCIDENTAL (UNINTENTIONAL), INITIAL ENCOUNTER","DIABETIC"
"A1C","T383X1D","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, ACCIDENTAL (UNINTENTIONAL), SUBSEQUENT ENCOUNTER","DIABETIC"
"A1C","T383X1S","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, ACCIDENTAL (UNINTENTIONAL), SEQUELA","DIABETIC"
"A1C","T383X2A","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, INTENTIONAL SELF-HARM, INITIAL ENCOUNTER","DIABETIC"
"A1C","T383X2D","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, INTENTIONAL SELF-HARM, SUBSEQUENT ENCOUNTER","DIABETIC"
"A1C","T383X2S","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, INTENTIONAL SELF-HARM, SEQUELA","DIABETIC"
"A1C","T383X3A","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, ASSAULT, INITIAL ENCOUNTER","DIABETIC"
"A1C","T383X3D","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, ASSAULT, SUBSEQUENT ENCOUNTER","DIABETIC"
"A1C","T383X3S","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, ASSAULT, SEQUELA","DIABETIC"
"A1C","T383X4A","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, UNDETERMINED, INITIAL ENCOUNTER","DIABETIC"
"A1C","T383X4D","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, UNDETERMINED, SUBSEQUENT ENCOUNTER","DIABETIC"
"A1C","T383X4S","POISONING BY INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, UNDETERMINED, SEQUELA","DIABETIC"
"A1C","T383X5A","ADVERSE EFFECT OF INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, INITIAL ENCOUNTER","DIABETIC"
"A1C","T383X5D","ADVERSE EFFECT OF INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, SUBSEQUENT ENCOUNTER","DIABETIC"
"A1C","T383X5S","ADVERSE EFFECT OF INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, SEQUELA","DIABETIC"
"A1C","T383X6A","UNDERDOSING OF INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, INITIAL ENCOUNTER","DIABETIC"
"A1C","T383X6D","UNDERDOSING OF INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, SUBSEQUENT ENCOUNTER","DIABETIC"
"A1C","T383X6S","UNDERDOSING OF INSULIN AND ORAL HYPOGLYCEMIC [ANTIDIABETIC] DRUGS, SEQUELA","DIABETIC"
"A1C","Z131","ENCOUNTER FOR SCREENING FOR DIABETES MELLITUS","DIABETES.*MELLITUS; DIABETES"
"A1C","Z7985","LONG-TERM (CURRENT) USE OF INJECTABLE NON-INSULIN ANTIDIABETIC DRUGS","DIABETIC"
"A1C","Z833","FAMILY HISTORY OF DIABETES MELLITUS","DIABETES.*MELLITUS; DIABETES"
"A1C","Z8631","PERSONAL HISTORY OF DIABETIC FOOT ULCER","DIABETIC"
"A1C","Z8632","PERSONAL HISTORY OF GESTATIONAL DIABETES","DIABETES; GESTATIONAL.*DIABETES"
"ALB","E860","DEHYDRATION","DEHYDRATION"
"ALB","E861","HYPOVOLEMIA","HYPOVOLEMIA"
"ALB","E869","VOLUME DEPLETION, UNSPECIFIED","VOLUME.*DEPLETION"
"ALB","G43A0","CYCLICAL VOMITING, IN MIGRAINE, NOT INTRACTABLE","VOMITING"
"ALB","G43A1","CYCLICAL VOMITING, IN MIGRAINE, INTRACTABLE","VOMITING"
"ALB","K580","IRRITABLE BOWEL SYNDROME WITH DIARRHEA","DIARRHEA"
"ALB","K591","FUNCTIONAL DIARRHEA","DIARRHEA"
"ALB","K910","VOMITING FOLLOWING GASTROINTESTINAL SURGERY","VOMITING"
"ALB","O212","LATE VOMITING OF PREGNANCY","VOMITING"
"ALB","O218","OTHER VOMITING COMPLICATING PREGNANCY","VOMITING"
"ALB","O219","VOMITING OF PREGNANCY, UNSPECIFIED","VOMITING"
"ALB","P741","DEHYDRATION OF NEWBORN","DEHYDRATION"
"ALB","P783","NONINFECTIVE NEONATAL DIARRHEA","DIARRHEA"
"ALB","P9201","BILIOUS VOMITING OF NEWBORN","VOMITING"
"ALB","P9209","OTHER VOMITING OF NEWBORN","VOMITING"
"ALB","R1110","VOMITING, UNSPECIFIED","VOMITING"
"ALB","R1111","VOMITING WITHOUT NAUSEA","VOMITING"
"ALB","R1112","PROJECTILE VOMITING","VOMITING"
"ALB","R1113","VOMITING OF FECAL MATTER","VOMITING"
"ALB","R1114","BILIOUS VOMITING","VOMITING"
"ALB","R1115","CYCLICAL VOMITING SYNDROME UNRELATED TO MIGRAINE","VOMITING"
"ALB","R112","NAUSEA WITH VOMITING, UNSPECIFIED","VOMITING"
"ALB","R197","DIARRHEA, UNSPECIFIED","DIARRHEA"
"ALB","T476X1A","POISONING BY ANTIDIARRHEAL DRUGS, ACCIDENTAL (UNINTENTIONAL), INITIAL ENCOUNTER","DIARRHEA"
"ALB","T476X1D","POISONING BY ANTIDIARRHEAL DRUGS, ACCIDENTAL (UNINTENTIONAL), SUBSEQUENT ENCOUNTER","DIARRHEA"
"ALB","T476X1S","POISONING BY ANTIDIARRHEAL DRUGS, ACCIDENTAL (UNINTENTIONAL), SEQUELA","DIARRHEA"
"ALB","T476X2A","POISONING BY ANTIDIARRHEAL DRUGS, INTENTIONAL SELF-HARM, INITIAL ENCOUNTER","DIARRHEA"
"ALB","T476X2D","POISONING BY ANTIDIARRHEAL DRUGS, INTENTIONAL SELF-HARM, SUBSEQUENT ENCOUNTER","DIARRHEA"
"ALB","T476X2S","POISONING BY ANTIDIARRHEAL DRUGS, INTENTIONAL SELF-HARM, SEQUELA","DIARRHEA"
"ALB","T476X3A","POISONING BY ANTIDIARRHEAL DRUGS, ASSAULT, INITIAL ENCOUNTER","DIARRHEA"
"ALB","T476X3D","POISONING BY ANTIDIARRHEAL DRUGS, ASSAULT, SUBSEQUENT ENCOUNTER","DIARRHEA"
"ALB","T476X3S","POISONING BY ANTIDIARRHEAL DRUGS, ASSAULT, SEQUELA","DIARRHEA"
"ALB","T476X4A","POISONING BY ANTIDIARRHEAL DRUGS, UNDETERMINED, INITIAL ENCOUNTER","DIARRHEA"
"ALB","T476X4D","POISONING BY ANTIDIARRHEAL DRUGS, UNDETERMINED, SUBSEQUENT ENCOUNTER","DIARRHEA"
"ALB","T476X4S","POISONING BY ANTIDIARRHEAL DRUGS, UNDETERMINED, SEQUELA","DIARRHEA"
"ALB","T476X5A","ADVERSE EFFECT OF ANTIDIARRHEAL DRUGS, INITIAL ENCOUNTER","DIARRHEA"
"ALB","T476X5D","ADVERSE EFFECT OF ANTIDIARRHEAL DRUGS, SUBSEQUENT ENCOUNTER","DIARRHEA"
"ALB","T476X5S","ADVERSE EFFECT OF ANTIDIARRHEAL DRUGS, SEQUELA","DIARRHEA"
"ALB","T476X6A","UNDERDOSING OF ANTIDIARRHEAL DRUGS, INITIAL ENCOUNTER","DIARRHEA"
"ALB","T476X6D","UNDERDOSING OF ANTIDIARRHEAL DRUGS, SUBSEQUENT ENCOUNTER","DIARRHEA"
"ALB","T476X6S","UNDERDOSING OF ANTIDIARRHEAL DRUGS, SEQUELA","DIARRHEA"
"BMI","E65","LOCALIZED ADIPOSITY","ADIPOSITY"
"BMI","E6601","MORBID (SEVERE) OBESITY DUE TO EXCESS CALORIES","OBESITY; MORBID.*OBESITY; SEVERE.*OBESITY"
"BMI","E6609","OTHER OBESITY DUE TO EXCESS CALORIES","OBESITY"
"BMI","E661","DRUG-INDUCED OBESITY","OBESITY"
"BMI","E662","MORBID (SEVERE) OBESITY WITH ALVEOLAR HYPOVENTILATION","OBESITY; MORBID.*OBESITY; SEVERE.*OBESITY"
"BMI","E663","OVERWEIGHT","OVERWEIGHT"
"BMI","E66811","OBESITY, CLASS 1","OBESITY; OBESITY.*CLASS.*1"
"BMI","E66812","OBESITY, CLASS 2","OBESITY; OBESITY.*CLASS.*2"
"BMI","E66813","OBESITY, CLASS 3","OBESITY; OBESITY.*CLASS.*3"
"BMI","E6689","OTHER OBESITY NOT ELSEWHERE CLASSIFIED","OBESITY"
"BMI","E669","OBESITY, UNSPECIFIED","OBESITY"
"BMI","E678","OTHER SPECIFIED HYPERALIMENTATION","HYPERALIMENTATION"
"BMI","E68","SEQUELAE OF HYPERALIMENTATION","HYPERALIMENTATION"
"BMI","E88810","METABOLIC SYNDROME","METABOLIC.*SYNDROME"
"BMI","E8882","OBESITY DUE TO DISRUPTION OF MC4R PATHWAY","OBESITY"
"BMI","O2600","EXCESSIVE WEIGHT GAIN IN PREGNANCY, UNSPECIFIED TRIMESTER","EXCESS.*WEIGHT; EXCESSIVE.*WEIGHT; WEIGHT.*GAIN; EXCESSIVE.*WEIGHT.*GAIN"
"BMI","O2601","EXCESSIVE WEIGHT GAIN IN PREGNANCY, FIRST TRIMESTER","EXCESS.*WEIGHT; EXCESSIVE.*WEIGHT; WEIGHT.*GAIN; EXCESSIVE.*WEIGHT.*GAIN"
"BMI","O2602","EXCESSIVE WEIGHT GAIN IN PREGNANCY, SECOND TRIMESTER","EXCESS.*WEIGHT; EXCESSIVE.*WEIGHT; WEIGHT.*GAIN; EXCESSIVE.*WEIGHT.*GAIN"
"BMI","O2603","EXCESSIVE WEIGHT GAIN IN PREGNANCY, THIRD TRIMESTER","EXCESS.*WEIGHT; EXCESSIVE.*WEIGHT; WEIGHT.*GAIN; EXCESSIVE.*WEIGHT.*GAIN"
"BMI","O2610","LOW WEIGHT GAIN IN PREGNANCY, UNSPECIFIED TRIMESTER","WEIGHT.*GAIN"
"BMI","O2611","LOW WEIGHT GAIN IN PREGNANCY, FIRST TRIMESTER","WEIGHT.*GAIN"
"BMI","O2612","LOW WEIGHT GAIN IN PREGNANCY, SECOND TRIMESTER","WEIGHT.*GAIN"
"BMI","O2613","LOW WEIGHT GAIN IN PREGNANCY, THIRD TRIMESTER","WEIGHT.*GAIN"
"BMI","O99210","OBESITY COMPLICATING PREGNANCY, UNSPECIFIED TRIMESTER","OBESITY"
"BMI","O99211","OBESITY COMPLICATING PREGNANCY, FIRST TRIMESTER","OBESITY"
"BMI","O99212","OBESITY COMPLICATING PREGNANCY, SECOND TRIMESTER","OBESITY"
"BMI","O99213","OBESITY COMPLICATING PREGNANCY, THIRD TRIMESTER","OBESITY"
"BMI","O99214","OBESITY COMPLICATING CHILDBIRTH","OBESITY"
"BMI","O99215","OBESITY COMPLICATING THE PUERPERIUM","OBESITY"
"BMI","R635","ABNORMAL WEIGHT GAIN","ABNORMAL.*WEIGHT.*GAIN; WEIGHT.*GAIN"
"BMI","R939","DIAGNOSTIC IMAGING INCONCLUSIVE DUE TO EXCESS BODY FAT OF PATIENT","BODY.*FAT"
"BMI","Z152","GENETIC SUSCEPTIBILITY TO OBESITY","OBESITY"
"BP_DIASTOLIC","G932","BENIGN INTRACRANIAL HYPERTENSION","HYPERTENSION"
"BP_DIASTOLIC","H35031","HYPERTENSIVE RETINOPATHY, RIGHT EYE","HYPERTENSIVE.*RETINOPATHY"
"BP_DIASTOLIC","H35032","HYPERTENSIVE RETINOPATHY, LEFT EYE","HYPERTENSIVE.*RETINOPATHY"
"BP_DIASTOLIC","H35033","HYPERTENSIVE RETINOPATHY, BILATERAL","HYPERTENSIVE.*RETINOPATHY"
"BP_DIASTOLIC","H35039","HYPERTENSIVE RETINOPATHY, UNSPECIFIED EYE","HYPERTENSIVE.*RETINOPATHY"
"BP_DIASTOLIC","H40051","OCULAR HYPERTENSION, RIGHT EYE","HYPERTENSION"
"BP_DIASTOLIC","H40052","OCULAR HYPERTENSION, LEFT EYE","HYPERTENSION"
"BP_DIASTOLIC","H40053","OCULAR HYPERTENSION, BILATERAL","HYPERTENSION"
"BP_DIASTOLIC","H40059","OCULAR HYPERTENSION, UNSPECIFIED EYE","HYPERTENSION"
"BP_DIASTOLIC","I10","ESSENTIAL (PRIMARY) HYPERTENSION","HYPERTENSION; ESSENTIAL.*HYPERTENSION; PRIMARY.*HYPERTENSION"
"BP_DIASTOLIC","I110","HYPERTENSIVE HEART DISEASE WITH HEART FAILURE","HYPERTENSIVE.*HEART.*DISEASE; HYPERTENSIVE.*DISEASE"
"BP_DIASTOLIC","I119","HYPERTENSIVE HEART DISEASE WITHOUT HEART FAILURE","HYPERTENSIVE.*HEART.*DISEASE; HYPERTENSIVE.*DISEASE"
